drag,sent_time_ns,recv_time_ns,latency,currentTimestep,currentThrust,currentMassFlowRate,currentOxidiserMass,currentFuelMass,currentRocketTotalMass,netThrust,currentAcceleration,currentVelocityDelta,currentVelocity,currentAltitudeDelta,currentAltitude,requiredThrustChange
789865.5213813358,86576514864600,86576576815900,61951300,119,123191000.0,30628.52738619129,3321922.8974203076,553653.8162367218,4306576.713657044,80153616.91764306,18.61190970161042,18.61190970161042,1072.565235915337,1072.565235915337,48971.061004793475,34.93549291941534
712162.7052204396,86576639647200,86576671512000,31864800,120,123191000.0,30628.52738619129,3295669.873946429,549278.3123244088,4275948.186270853,80531785.58746248,18.833667312909142,18.833667312909142,1091.3989032282461,1091.3989032282461,50062.45990802172,34.62851540497075
641426.2792833043,86576798010800,86576813481800,15471000,121,123191000.0,30628.52738619129,3269416.850472551,544902.8084120958,4245319.658884661,80902987.86705817,19.056983776885524,19.056983776885524,1110.4558870051317,1110.4558870051317,51172.915795026856,34.32719284115059
577117.9304512339,86576953627200,86577001489500,47862300,122,123191000.0,30628.52738619129,3243163.8269986724,540527.3044997827,4214691.13149847,81267762.06954877,19.28202080152318,19.28202080152318,1129.737907806655,1129.737907806655,52302.65370283351,34.0310882535666
518730.3050851032,86577110560300,86577141466400,30906100,123,123191000.0,30628.52738619129,3216910.803524794,536151.8005874697,4184062.6041122787,81626615.54857343,19.50893743041685,19.50893743041685,1149.2468452370717,1149.2468452370717,53451.90054807058,33.73978979911403
465786.5224247115,86577267612100,86577268711700,1099600,124,123191000.0,30628.52738619129,3190657.7800509157,531776.2966751567,4153434.0767260874,81980025.18489237,19.737890061689026,19.737890061689026,1168.9847352987608,1168.9847352987608,54620.885283369345,33.45291037097485
417839.52136865933,86577423568300,86577485509100,61940800,125,123191000.0,30628.52738619129,3164404.7565770373,527400.7927628437,4122805.549339896,82328438.03960696,19.969032508163913,19.969032508163913,1188.9537678069248,1188.9537678069248,55809.83905117627,33.170087068367856
374471.2632236331,86577579593900,86577722121700,142527800,126,123191000.0,30628.52738619129,3138151.733103159,523025.28885053063,4092177.0219537048,82672272.15141052,20.202516095440263,20.202516095440263,1209.156283902365,1209.156283902365,57018.99533507864,32.89098054938224
335291.812714067,86577737602300,86577865750700,128148400,127,123191000.0,30628.52738619129,3111898.7096292805,518649.7849382176,4061548.4945675135,83011917.45557863,20.438489794375332,20.438489794375332,1229.5947736967403,1229.5947736967403,58248.59010877538,32.61527428498947
299938.3188346567,86577928617300,86577945290800,16673500,128,123191000.0,30628.52738619129,3085645.686155402,514274.2810259046,4030919.967181322,83347736.80311656,20.677100384456068,20.677100384456068,1250.2718740811963,1250.2718740811963,59498.86198285658,32.342673731752676
268073.9160917086,86578100585200,86578115522500,14937300,129,123191000.0,30628.52738619129,3059392.6626815237,509898.77711359155,4000291.439795131,83680067.05951805,20.91849264457682,20.91849264457682,1271.1903667257732,1271.1903667257732,60770.05234958235,32.07290543991196
239386.56539157024,86578257637200,86578272663900,15026700,130,123191000.0,30628.52738619129,3033139.6392076453,505523.2732012785,3969662.9124089396,84009220.26387674,21.162809567852403,21.162809567852403,1292.3531762936257,1292.3531762936257,62062.405525875976,31.8057161124784
213587.8523651949,86578399573900,86578445510100,45936200,131,123191000.0,30628.52738619129,3006886.615733767,501147.7692889655,3939034.3850227483,84335484.83056164,21.410192597258728,21.410192597258728,1313.7633688908843,1313.7633688908843,63376.16889476686,31.54087162977682
169613.42543096852,86578620921700,86578635743600,14821900,133,123191000.0,30628.52738619129,2980633.5922598885,496772.2653766525,3908405.857636557,84659126.77725606,21.660781879098423,21.660781879098423,1335.4241507699828,1335.4241507699828,64711.59304553684,31.278156052588212
150967.9078493793,86578773738900,86578787625100,13886200,134,123191000.0,30628.52738619129,2954380.56878601,492396.76146433945,3877777.3302503657,84980390.96481295,21.914716531525613,21.914716531525613,1357.3388673015083,1357.3388673015083,66068.93191283835,31.01737061570005
134268.95527625762,86578987834500,86579002644900,14810400,135,123191000.0,30628.52738619129,2901874.5218382534,483645.7536397134,3816520.275477983,85299502.33605306,22.172134925622892,22.172134925622892,1379.5110022271313,1379.5110022271313,67448.44291506548,30.758332722314897
119327.80329308135,86579232649200,86579247880500,15231300,136,123191000.0,30628.52738619129,2875621.498364375,479270.24972740037,3785891.7480917918,85932074.14792645,22.697974444525233,22.697974444525233,1424.6421516484518,1424.6421516484518,70275.02924391786,30.244844064967044
105971.99973701421,86579420637400,86579483577000,62939600,137,123191000.0,30628.52738619129,2849368.4748904966,474894.74581508734,3755263.2207056005,86245895.80514105,22.966671238810193,22.966671238810193,1447.608822887262,1447.608822887262,71722.63806680513,29.990100084307254
94044.26671350944,86579547704400,86579628643800,80939400,138,123191000.0,30628.52738619129,2823115.451416618,470519.2419027743,3724634.693319409,86558289.39182307,23.239403731881684,23.239403731881684,1470.8482266191438,1470.8482266191438,73193.48629342427,29.736515336491248
83401.4045865456,86579705703100,86579801283600,95580500,139,123191000.0,30628.52738619129,2796862.42794274,466143.7379904613,3694006.165933218,86869398.1076086,23.516311074067403,23.516311074067403,1494.3645376932113,1494.3645376932113,74687.85083111748,29.483973579556462
73913.24206485385,86579862665500,86579893576800,30911300,140,123191000.0,30628.52738619129,2770609.4044688614,461768.23407814826,3663377.6385470266,87179352.12378882,23.797533512915695,23.797533512915695,1518.162071206127,1518.162071206127,76206.01290232361,29.23236914726821
57939.51880601904,86580065862000,86580070144600,4282600,141,123191000.0,30628.52738619129,2744356.380994983,457392.73016583524,3632749.1111608353,87488269.58410364,24.08321271494221,24.08321271494221,1542.2452839210691,1542.2452839210691,77748.25818624468,28.981606136727812
51250.0071136484,86580254892000,86580284593200,29701200,142,123191000.0,30628.52738619129,2718103.3575211046,453017.2262535222,3602120.583774644,87796257.55436473,24.373492089585593,24.373492089585593,1566.6187760106548,1566.6187760106548,79314.87696225534,28.731597637518387
45305.55140714163,86580407840500,86580453585800,45745300,143,123191000.0,30628.52738619129,2691850.3340472262,448641.7223412092,3571492.0563884526,88103412.91971563,24.668517115170946,24.668517115170946,1591.2872931258257,1591.2872931258257,80906.16425538117,28.482265003356066
40027.14715648118,86580581957600,86580597762500,15804900,144,123191000.0,30628.52738619129,2665597.310573348,444266.21842889616,3540863.5290022613,88409823.22908066,24.96843566687605,24.96843566687605,1616.2557287927018,1616.2557287927018,82522.41998417387,28.23353716661066
35343.594300679,86580758886900,86580773743200,14856300,146,123191000.0,30628.52738619129,2639344.2870994695,439890.71451658313,3510235.00161607,88715567.48698987,25.273398346876004,25.273398346876004,1641.529127139578,1641.529127139578,84163.94911131346,27.98534999554361
31190.80805509154,86580949898400,86580965735600,15837200,147,123191000.0,30628.52738619129,2586838.2401517127,431139.7066919571,3448977.9468436874,89020716.89350422,25.583558817008655,25.583558817008655,1667.1126859565866,1667.1126859565866,85831.06179727004,27.737645693675496
27511.17892533544,86581124113200,86581201663700,77550500,148,123191000.0,30628.52738619129,2560585.2166778343,426764.20277964405,3418349.419457496,89325335.53340833,25.899074134455947,25.899074134455947,1693.0117600910426,1693.0117600910426,87524.07355736109,27.490372240335475
24252.980119239593,86581311051100,86581326933500,15882400,149,123191000.0,30628.52738619129,2534332.193203956,422388.698867331,3387720.892071305,89629481.01619662,26.220105091076714,26.220105091076714,1719.2318651821192,1719.2318651821192,89243.30542254321,27.243482871154043
21369.82033352706,86581483974100,86581484551500,577400,150,123191000.0,30628.52738619129,2508079.1697300775,418013.194955018,3357092.3646851135,89933205.06866126,26.546816557155836,26.546816557155836,1745.778681739275,1745.778681739275,90989.08410428249,26.996935597031232
18820.139736916473,86581686761500,86581733767300,47005800,151,123191000.0,30628.52738619129,2481826.146256199,413637.691042705,3326463.8372989222,90539569.61636065,27.217962991558775,27.217962991558775,1799.8760225612884,1799.8760225612884,94561.61818641351,26.504720623778805
16566.746868335886,86581843884700,86581875741600,31856900,152,123191000.0,30628.52738619129,2455573.1227823207,409262.18713039195,3295835.309912731,90842288.86288777,27.562751266625984,27.562751266625984,1827.4387738279145,1827.4387738279145,96389.05696024143,26.258988998475726
14576.394110665467,86582001829100,86582032744700,30915600,153,123191000.0,30628.52738619129,2429320.0993084423,404886.6832180789,3265206.7825265396,91144745.06930397,27.91392739873532,27.91392739873532,1855.3527012266497,1855.3527012266497,98244.40966146809,26.013470895354388
12819.389380101838,86582175473400,86582205543100,30069700,154,123191000.0,30628.52738619129,2403067.075834564,400511.1793057659,3234578.2551403483,91446967.92769308,28.271682029138354,28.271682029138354,1883.6243832557882,1883.6243832557882,100128.03404472387,25.76814221193668
11269.24168266416,86582329490900,86582392415100,62924200,155,123191000.0,30628.52738619129,2376814.0523606855,396135.67539345287,3203949.727754157,91748983.92904906,28.636212089807508,28.636212089807508,1912.2605953455957,1912.2605953455957,102040.29464006946,25.52298144422153
9902.338226921442,86582482973300,86582528824400,45851100,156,123191000.0,30628.52738619129,2350561.028886807,391760.17148113984,3173321.2003679657,92050816.68616334,29.00772120877316,29.00772120877316,1941.2683165543688,1941.2683165543688,103981.56295662383,25.27796942458188
8697.650840658673,86582607961700,86582639862700,31901000,157,123191000.0,30628.52738619129,2324308.0054129288,387384.6675688268,3142692.6729817744,92352487.22720814,29.38642012983868,29.38642012983868,1970.6547366842074,1970.6547366842074,105952.21769330805,25.033089083449166
7636.4695144514035,86582765967400,86582766694700,727300,158,123191000.0,30628.52738619129,2298054.9819390504,383009.1636565138,3112064.145595583,92654014.26219289,29.772527148363412,29.772527148363412,2000.4272638325708,2000.4272638325708,107952.64495714061,24.788325233017925
6702.160983046441,86582877880200,86582892949400,15069200,159,123191000.0,30628.52738619129,2271801.958465172,378633.65974420076,3081435.618209392,92955414.42438282,30.166268564909622,30.166268564909622,2030.5935323974804,2030.5935323974804,109983.2384895381,24.543664371274833
5879.950352634557,86583065942000,86583098924300,32982300,160,123191000.0,30628.52738619129,2245548.9349912936,374258.15583188774,3050807.0908232005,93256702.48867176,30.567879158661675,30.567879158661675,2061.161411556142,2061.161411556142,112044.39990109424,24.299094504735113
5156.723885616552,86583207994400,86583239971800,31977400,161,123191000.0,30628.52738619129,2219295.911517415,369882.6519195747,3020178.563437009,93557891.56879734,30.977602682646364,30.977602682646364,2092.139014238788,2092.139014238788,114136.53891533302,24.054604988353585
4520.85116180401,86583335866900,86583351888900,16022000,162,123191000.0,30628.52738619129,2193042.888043537,365507.1480072617,2989550.036050818,93858993.29517967,31.395692382913573,31.395692382913573,2123.534706621702,2123.534706621702,116260.07362195473,23.81018638116448
3962.024944070332,86583495970200,86583527949500,31979300,163,123191000.0,30628.52738619129,2166789.8645696584,361131.64409494866,2958921.5086646266,94160017.97505595,31.822411543978653,31.822411543978653,2155.3571181656803,2155.3571181656803,118415.4307401204,23.56583031629263
3471.11718553594,86583639975800,86583655947200,15971400,164,123191000.0,30628.52738619129,2140536.84109578,356756.14018263563,2928292.9812784353,94460974.73647302,32.25803406298273,32.25803406298273,2187.615152228663,2187.615152228663,120603.04589234907,23.32152938406781
3040.0497230252213,86583798171900,86583829969400,31797500,165,123191000.0,30628.52738619129,2114283.8176219016,352380.6362703226,2897664.453892244,94761871.65759405,32.70284505519837,32.70284505519837,2220.3179972838616,2220.3179972838616,122823.36388963292,23.077277027060372
2661.6783066376147,86583940055300,86583954954300,14899000,166,123191000.0,30628.52738619129,2088030.7941480235,348005.1323580096,2867035.9265060527,95062715.88266899,33.1571414936953,33.1571414936953,2253.475138777557,2253.475138777557,125076.83902841048,22.83306744594249
2329.6887169510364,86584094072100,86584099190100,5118000,167,123191000.0,30628.52738619129,2061777.7706741453,343629.62844569655,2836407.3991198614,95363513.7259172,33.621232886188544,33.621232886188544,2287.0963716637452,2287.0963716637452,127363.93540007423,22.588895515161656
2038.5038189559468,86584217013500,86584232012400,14998900,168,123191000.0,30628.52738619129,2035524.7472002672,339254.1245333835,2805778.87173367,95664270.76447374,34.095441992320474,34.095441992320474,2321.1918136560657,2321.1918136560657,129685.1272137303,22.344756707491836
1783.200494817075,86584387537000,86584419403400,31866400,169,123191000.0,30628.52738619129,2009271.723726389,334878.6206210705,2775150.344347479,95964991.92145641,34.58010558488162,34.58010558488162,2355.771919240947,2355.771919240947,132040.89913297124,22.10064702660388
1559.435485652364,86584579563300,86584611422400,31859100,170,123191000.0,30628.52738619129,1983018.7002525108,330503.1167087575,2744521.8169612875,96265681.54012412,35.07557525875626,35.07557525875626,2390.8474944997033,2390.8474944997033,134431.74662747094,21.856562946867776
1363.3792555072523,86584755573000,86584803389100,47816100,171,123191000.0,30628.52738619129,1956765.6767786327,326127.61279644445,2713893.289575096,96566343.4500128,35.58221829168966,35.58221829168966,2426.429712791393,2426.429712791393,136858.17634026235,21.612501359666858
1191.657068500565,86584945518500,86584993475200,47956700,172,123191000.0,30628.52738619129,1930512.6533047545,321752.1088841314,2683264.762188905,96866981.02585833,36.10041856131929,36.10041856131929,2462.530131352712,2462.530131352712,139320.70647161506,21.36845952556735
1041.2965427261101,86585119096800,86585151117100,32020300,173,123191000.0,30628.52738619129,1904259.6298308764,317376.6049718184,2652636.2348027136,97167597.24004266,36.63057752329519,36.63057752329519,2499.1607088760074,2499.1607088760074,141819.86718049107,21.124435031745293
909.6810119855708,86585261145700,86585278449700,17304000,174,123191000.0,30628.52738619129,1878006.6063569982,313001.10105950537,2622007.7074165223,97468194.70923193,37.173115255739596,37.173115255739596,2536.333824131747,2536.333824131747,144356.20100462282,20.8804257541282
794.5080889308455,86585405111600,86585437076600,31965000,175,123191000.0,30628.52738619129,1851753.58288312,308625.59714719234,2591379.180030331,97768775.73581351,37.72847157576884,37.72847157576884,2574.0622957075157,2574.0622957075157,146930.26330033035,20.636429823758625
693.752880880751,86585544127900,86585574062800,29934900,176,123191000.0,30628.52738619129,1825500.559409242,304250.0932348793,2560750.6526441397,98069342.3446801,38.297107234324905,38.297107234324905,2612.3594029418405,2612.3594029418405,149542.62270327218,20.39244559693476
605.6353626515428,86585697146900,86585729022600,31875700,177,123191000.0,30628.52738619129,1799247.5359353637,299874.5893225663,2530122.1252579484,98369896.31585687,38.87950519614857,38.87950519614857,2651.2389081379893,2651.2389081379893,152193.86161141016,20.148471628725414
528.5914594300073,86585852526100,86585867432100,14906000,178,123191000.0,30628.52738619129,1772994.5124614856,295499.08541025326,2499493.597871757,98670439.21341863,39.47617201237623,39.47617201237623,2690.7150801503653,2690.7150801503653,154884.57669156053,19.90450664949661
461.24743726377,86586005535000,86586051434200,45899200,179,123191000.0,30628.52738619129,1746741.4889876074,291123.58149794023,2468865.070485566,98970972.41109933,40.08763929396682,40.08763929396682,2730.802719444332,2730.802719444332,157615.37941100486,19.660549544123086
402.3972393956202,86586158553900,86586236484400,77930500,180,123191000.0,30628.52738619129,1720488.4655137293,286748.0775856272,2438236.5430993745,99271497.11495574,40.714465294973536,40.714465294973536,2771.517184739306,2771.517184739306,160386.89659574415,19.41659933359114
350.9824436804176,86586299562900,86586315496100,15933200,181,123191000.0,30628.52738619129,1694235.442039851,282372.5736733142,2407608.015713183,99572014.38340999,41.35723661557702,41.35723661557702,2812.874421354883,2812.874421354883,163199.77101709903,19.172655158729135
306.074549945961,86586427621600,86586443535400,15913800,182,123191000.0,30628.52738619129,1667982.418565973,277997.06976100116,2376979.488326992,99872525.14496227,42.0165700358047,42.0165700358047,2854.8909913906878,2854.8909913906878,166054.66200848971,18.928716265829266
266.8593366401902,86586587103000,86586603016600,15913600,183,123191000.0,30628.52738619129,1641729.3950920948,273621.56584868813,2346350.9609408006,100173030.2138341,42.69311449198904,42.69311449198904,2897.584105882677,2897.584105882677,168952.2461143724,18.684781993949148
232.62305368606172,86586711105600,86586727034100,15928500,184,123191000.0,30628.52738619129,1615476.3716182166,269246.0619363751,2315722.4335546093,100473530.3037756,43.387553209280696,43.387553209280696,2940.9716590919575,2940.9716590919575,171893.21777346436,18.440851763703847
202.7402433727178,86586850771700,86586927070200,76298500,185,123191000.0,30628.52738619129,1589223.3481443385,264870.5580240621,2285093.906168418,100774026.04024445,44.1006060049495,44.1006060049495,2985.072265096907,2985.072265096907,174628.29003856127,18.19692506737956
179.14246226066464,86586975176600,86587023045000,47868400,186,123191000.0,30628.52738619129,1562970.3246704603,260495.05411174902,2254465.3787822267,101074515.49168411,44.83303067899875,44.83303067899875,3029.905295775906,3029.905295775906,177658.1953343372,17.953003472912705
156.04241171425693,86587134155300,86587134478600,323300,187,123191000.0,30628.52738619129,1536717.3011965821,256119.55019943597,2223836.8513960354,101375004.44539317,45.58563025059775,45.58563025059775,3075.4909260265035,3075.4909260265035,180733.6862603637,17.709082282477475
135.8967238529686,86587319168600,86587350058900,30890300,188,123191000.0,30628.52738619129,1510464.277722704,251744.0462871229,2193208.324009844,101675490.44473958,46.35924883726787,46.35924883726787,3121.8501748637714,3121.8501748637714,183855.53643522746,17.465163490239075
118.33105901799254,86587459238800,86587506043800,46805000,189,123191000.0,30628.52738619129,1484211.2542488258,247368.54237480985,2162579.796623653,101975973.86406295,47.15477968640688,47.15477968640688,3169.0049545501784,3169.0049545501784,187024.54138977765,17.221246792328213
103.0179831822252,86587601190500,86587616184700,14994200,190,123191000.0,30628.52738619129,1457958.2307749477,242993.0384624968,2131951.2692374615,102276455.03079732,47.97316735451402,47.97316735451402,3216.978121904692,3216.978121904692,190241.51951168233,16.977331922951095
89.67117153206065,86587757278700,86587773807500,16528800,191,123191000.0,30628.52738619129,1431705.2073010695,238617.53455018374,2101322.74185127,102576934.23126751,48.815411449312634,48.815411449312634,3265.793533354005,3265.793533354005,193507.31304503634,16.73341864968422
78.04031571036941,86587912225800,86587912680600,454800,192,123191000.0,30628.52738619129,1405452.1838271914,234242.0306378707,2070694.214465079,102877411.71578185,49.682570703641105,49.682570703641105,3315.476104057646,3315.476104057646,196822.789149094,16.489506769340412
67.90665128378544,86588035137400,86588050088600,14951200,193,123191000.0,30628.52738619129,1379199.1603533132,229866.52672555763,2040065.6870788876,103177887.70310482,50.575767416019985,50.575767416019985,3366.051871473666,3366.051871473666,200188.84102056766,16.245596104338123
51.390482560277476,86588269411100,86588284835200,15424100,195,123191000.0,30628.52738619129,1326693.113405557,221115.51890093152,1978808.632306505,103478362.38438307,51.49619229705498,51.49619229705498,3417.548063770721,3417.548063770721,203606.38908433839,16.00168649951452
44.6951810165412,86588407508600,86588422186100,14677500,196,123191000.0,30628.52738619129,1300440.0899316787,216740.01498861847,1948180.1049203137,103778835.92659062,52.44510976568043,52.44510976568043,3469.9931735364016,3469.9931735364016,207076.3822578748,15.75777781932883
38.865805048484134,86588546436700,86588689065400,142628700,197,123191000.0,30628.52738619129,1274187.0664578006,212364.5110763054,1917551.5775341224,104079308.47555071,53.42386374477829,53.42386374477829,3523.41703728118,3523.41703728118,210599.79929515597,15.513869945409397
33.79121185357788,86588657342700,86588737169500,79826800,198,123191000.0,30628.52738619129,1247934.0429839224,207989.00716399236,1886923.050147931,104379780.1585852,54.433884012033985,54.433884012033985,3577.850921293214,3577.850921293214,214177.6502164492,15.269962774402996
29.37440309509531,86588783483600,86588799174600,15691000,199,123191000.0,30628.52738619129,1221681.0195100443,203613.5032516793,1856294.5227617398,104680251.08683693,55.47669316914127,55.47669316914127,3633.327614462355,3633.327614462355,217810.97783091155,15.026056216089703
25.530742853494356,86588938435200,86588968235900,29800700,200,123191000.0,30628.52738619129,1195427.996036166,199237.99933936624,1825665.9953755485,104980721.35730425,56.553914300795896,56.553914300795896,3689.881528763151,3689.881528763151,221500.8593596747,14.782150191731342
22.186397319766254,86589108313200,86589123242800,14929600,201,123191000.0,30628.52738619129,1169174.972562288,194862.4954270532,1795037.4679893572,105581660.25262709,58.818638683286295,58.818638683286295,3806.3674468509407,3806.3674468509407,229054.7756146933,14.294339478836044
19.276969074631225,86589266272200,86589281385000,15112800,202,123191000.0,30628.52738619129,1142921.9490884098,190486.99151474013,1764408.940603166,105882129.01571387,60.00997080615444,60.00997080615444,3866.377417657095,3866.377417657095,232921.15303235038,14.050434678090225
16.74630205430476,86589423264000,86589471251000,47987000,203,123191000.0,30628.52738619129,1116668.9256145316,186111.48760242708,1733780.4132169746,106182597.40003942,61.24339425603556,61.24339425603556,3927.6208119131306,3927.6208119131306,236848.77384426352,13.806530184802932
12.631693174339583,86589624415200,86589640221000,15805800,204,123191000.0,30628.52738619129,1090415.9021406535,181735.98369011402,1703151.8858307833,106483065.45456384,62.52117990206275,62.52117990206275,3990.1419918151933,3990.1419918151933,240838.9158360787,13.562625959230916
10.967877307950909,86589779980800,86589795312200,15331400,206,123191000.0,30628.52738619129,1064162.8786667753,177360.47977780097,1672523.358444592,106783533.22196539,63.84576495318523,63.84576495318523,4053.9877567683784,4053.9877567683784,244892.90359284708,13.31872196673021
9.5215768370267,86589940149900,86589955134200,14984300,207,123191000.0,30628.52738619129,1037909.855192897,172984.9758654879,1641894.8310584007,107084000.73943977,65.21976847348446,65.21976847348446,4119.207525241863,4119.207525241863,249012.11111808894,13.07481817710728
8.264553581524568,86590067002600,86590081289400,14286800,208,123191000.0,30628.52738619129,1011656.8317190188,168609.47195317486,1611266.3036722094,107384468.03939879,66.64600866700972,66.64600866700972,4185.853533908872,4185.853533908872,253197.9646519978,12.830914564051929
7.172209668582552,86590189144100,86590218141100,28997000,209,123191000.0,30628.52738619129,985403.8082451405,164233.9680408618,1580637.776286018,107684935.15008059,68.12752217216077,68.12752217216077,4253.981056081033,4253.981056081033,257451.94570807886,12.587011104641906
6.223121794352118,86590374513700,86590375118100,604400,210,123191000.0,30628.52738619129,932897.7612973839,155482.9602162357,1519380.7215136355,107985402.09608303,69.66758564358854,69.66758564358854,4323.6486417246215,4323.6486417246215,261775.5943498035,12.34310777890996
5.398634550521745,86590547471300,86590567971500,20500200,211,123191000.0,30628.52738619129,906644.7378235057,151107.45630392263,1488752.1941274442,108285868.89882945,71.26973994441173,71.26973994441173,4394.918381669033,4394.918381669033,266170.5127314725,12.099204569465751
4.68250540482256,86590733375300,86590748270600,14895300,212,123191000.0,30628.52738619129,880391.7143496274,146731.95239160958,1458123.6667412529,108886802.14676291,74.675972025139,74.675972025139,4542.532171018846,4542.532171018846,275180.901101485,11.611398440825297
4.060594842076472,86590876332500,86590923116800,46784300,213,123191000.0,30628.52738619129,854138.6908757491,142356.44847929652,1427495.1393550616,109187268.622332,76.48871482088725,76.48871482088725,4619.020885839734,4619.020885839734,279799.9219873247,11.367495496966495
3.5205959780748723,86591032237500,86591048199100,15961600,214,123191000.0,30628.52738619129,827885.6674018708,137980.94456698347,1396866.6119688703,109487735.0159894,78.38095210942687,78.38095210942687,4697.401837949161,4697.401837949161,284497.3238252739,11.123592619599327
3.051798666006369,86591174246900,86591222192700,47945800,215,123191000.0,30628.52738619129,801632.6439279926,133605.4406546704,1366238.084582679,109788201.33844525,80.35803025647637,80.35803025647637,4777.759868205637,4777.759868205637,289275.08369347954,10.879689800029835
2.644883736007477,86591317245100,86591347186200,29941100,216,123191000.0,30628.52738619129,775379.6204541143,129229.93674235737,1335609.5571964877,110088667.59901872,82.42578604341558,82.42578604341558,4860.185654249052,4860.185654249052,294135.2693477286,10.635787030693216
2.2917435530598893,86591455249600,86591485167000,29917400,217,123191000.0,30628.52738619129,749126.596980236,124854.43283004433,1304981.0298102964,110389133.80581744,84.59060421887096,84.59060421887096,4944.776258467923,4944.776258467923,299080.0456061965,10.391884305008126
1.9853255560644991,86591577359100,86591578254900,895800,218,123191000.0,30628.52738619129,722873.5735063577,120478.92891773129,1274352.502424105,110689599.96589397,86.85948334965204,86.85948334965204,5031.635741817575,5031.635741817575,304111.6813480141,10.14798161724966
1.7194958595772643,86591749878800,86591797747600,47868800,219,123191000.0,30628.52738619129,696620.5500324795,116103.42500541825,1243723.9750379138,110990066.08538221,89.24011140172705,89.24011140172705,5120.8758532193015,5120.8758532193015,309232.5572012334,9.904078962438644
1.4889203665375423,86591907889700,86591909009400,1119700,220,123191000.0,30628.52738619129,670367.5265586012,111727.92109310521,1213095.4476517225,111290532.16961624,91.74095277090476,91.74095277090476,5212.616805990207,5212.616805990207,314445.1740072236,9.66017633624515
1.1155862364702664,86592110969200,86592113226400,2257200,222,123191000.0,30628.52738619129,644114.5030847229,107352.41718079217,1182466.9202655312,111590998.22323398,94.37134883923471,94.37134883923471,5306.988154829442,5306.988154829442,319752.16216205305,9.41627373490435
0.9652908434825075,86592283228000,86592314218300,30990300,223,123191000.0,30628.52738619129,591608.4561369664,98601.40935616608,1121209.8654931486,111891464.25026743,97.14163457476326,97.14163457476326,5404.1297894042045,5404.1297894042045,325156.2919514573,9.172371155143288
0.83502899210957,86592440137500,86592469728700,29591200,224,123191000.0,30628.52738619129,565355.4326630881,94225.90544385304,1090581.3381069573,112191930.25422136,100.06327424248565,100.06327424248565,5504.1930636466905,5504.1930636466905,330660.48501510394,8.928468594116968
0.7221537879928616,86592614181600,86592675732200,61550600,225,123191000.0,30628.52738619129,539102.4091892098,89850.40153154,1059952.810720766,112492396.23814176,103.1490199836055,103.1490199836055,5607.342083630296,5607.342083630296,336267.8270987342,8.684566049352826
0.6243654818979736,86592786940900,86592816974600,30033700,226,123191000.0,30628.52738619129,512849.38571533153,85474.89761922696,1029324.2833345747,113093328.15612234,109.87142729184224,109.87142729184224,5823.62660881088,5823.62660881088,347805.2088890641,8.196761000298446
0.5396662387129778,86592937893100,86592985915300,48022200,227,123191000.0,30628.52738619129,486596.36224145326,81099.39370691392,998695.7559483834,113393794.09448013,113.54188041662287,113.54188041662287,5937.1684892275025,5937.1684892275025,353742.37737829157,7.952858492519643
0.4663207630412349,86593125954500,86593157615600,31661100,228,123191000.0,30628.52738619129,460343.338767575,76723.88979460088,968067.2285621921,113694260.02148412,117.44459131247206,117.44459131247206,6054.613080539974,6054.613080539974,359796.99045883154,7.708955993957251
0.4028220280094801,86593279938700,86593310828600,30889900,229,123191000.0,30628.52738619129,434090.3152936967,72348.38588228784,937438.7011760008,113994725.9386414,121.6023253527265,121.6023253527265,6176.215405892701,6176.215405892701,365973.20586472424,7.46505350338791
0.34786145011769964,86593434911000,86593510770500,75859500,230,123191000.0,30628.52738619129,407837.29181981843,67972.8819699748,906810.1737898095,114295191.84726052,126.0409236142438,126.0409236142438,6302.256329506945,6302.256329506945,372275.46219423116,7.221151019749397
0.3003029369863497,86593589946700,86593621785500,31838800,231,123191000.0,30628.52738619129,381584.26834594016,63597.37805766176,876181.6464036182,114595657.74847756,130.78984046156157,130.78984046156157,6433.046169968507,6433.046169968507,378708.50836419966,6.9772485421195025
0.22357765377211056,86593811815400,86593827407400,15592000,233,123191000.0,30628.52738619129,329078.2213981836,54846.370233035675,814924.5916312356,114896123.64327873,135.88279796873496,135.88279796873496,6568.928967937241,6568.928967937241,385277.4373321369,6.733346069697679
0.19281224974464276,86593969557000,86593985378500,15821500,234,123191000.0,30628.52738619129,302825.19792430534,50470.866320722635,784296.0642450443,115196589.53251994,141.35858791784744,141.35858791784744,6710.287555855089,6710.287555855089,391987.724887992,6.4894436017891435
0.16621970108754255,86594174714100,86594220311600,45597500,235,123191000.0,30628.52738619129,276572.17445042706,46095.36240840959,753667.536858853,115797521.29719496,153.64536169332388,153.64536169332388,7011.1949792650175,7011.1949792650175,405856.46948482876,6.0016386771801855
0.14324102232268687,86594347229600,86594378147900,30918300,236,123191000.0,30628.52738619129,250319.15097654882,41719.85849609655,723039.0094726617,116097987.17383218,160.569465343933,160.569465343933,7171.764444608951,7171.764444608951,413028.2339294377,5.757736219502903
0.10625045498526377,86594600344700,86594617183100,16838400,238,123191000.0,30628.52738619129,197813.10402879232,32968.85067147047,661781.954700279,116698918.91813982,176.3404367394586,176.3404367394586,7516.2110207826245,7516.2110207826245,427884.3155342635,5.269931311427121
